Date,Lst Trd/Lst Prxx,Time,Trading Day,Closing,Relative Closing,Weekday,Relative Time,,,,,,,,,
10/7/2025 4:55,104-06¼,4:55:00 AM,10/6/2025,104.20,-0.015625,Monday,10:55:00 AM,,,,,,,,,
10/7/2025 5:00,104-06¼,5:00:00 AM,10/6/2025,104.20,-0.015625,Monday,11:00:00 AM,,,,,,,,,
10/7/2025 5:05,104-06¼,5:05:00 AM,10/6/2025,104.20,-0.015625,Monday,11:05:00 AM,,,,,,,,,
10/7/2025 5:10,104-06¼,5:10:00 AM,10/6/2025,104.20,-0.015625,Monday,11:10:00 AM,,,,,,,,,
10/7/2025 5:15,104-06?,5:15:00 AM,10/6/2025,104.20,-0.01171875,Monday,11:15:00 AM,,,,,,,,,
10/7/2025 5:20,104-06¼,5:20:00 AM,10/6/2025,104.20,-0.015625,Monday,11:20:00 AM,,,,,,,,,
10/7/2025 5:25,104-06¼,5:25:00 AM,10/6/2025,104.20,-0.015625,Monday,11:25:00 AM,,,,,,,,,
10/7/2025 5:30,104-06¼,5:30:00 AM,10/6/2025,104.20,-0.015625,Monday,11:30:00 AM,,,,,,,,,
10/7/2025 5:35,104-06¼,5:35:00 AM,10/6/2025,104.20,-0.015625,Monday,11:35:00 AM,,,,,,,,,
10/7/2025 5:40,104-06¼,5:40:00 AM,10/6/2025,104.20,-0.015625,Monday,11:40:00 AM,,,,,,,,,
10/7/2025 5:45,104-06¼,5:45:00 AM,10/6/2025,104.20,-0.015625,Monday,11:45:00 AM,,,,,,,,,
10/7/2025 5:50,104-06¼,5:50:00 AM,10/6/2025,104.20,-0.015625,Monday,11:50:00 AM,,,,,,,,,
10/7/2025 5:55,104-06?,5:55:00 AM,10/6/2025,104.19,-0.01953125,Monday,11:55:00 AM,,,,,,,,,
10/7/2025 6:00,104-06¼,6:00:00 AM,10/6/2025,104.20,-0.015625,Monday,12:00:00 PM,,,,,,,,,
10/7/2025 6:05,104-06¼,6:05:00 AM,10/6/2025,104.20,-0.015625,Monday,12:05:00 PM,,,,,,,,,
10/7/2025 6:10,104-06¼,6:10:00 AM,10/6/2025,104.20,-0.015625,Monday,12:10:00 PM,,,,,,,,,
10/7/2025 6:15,104-06¼,6:15:00 AM,10/6/2025,104.20,-0.015625,Monday,12:15:00 PM,,,,,,,,,
10/7/2025 6:20,104-06¼,6:20:00 AM,10/6/2025,104.20,-0.015625,Monday,12:20:00 PM,,,,,,,,,
10/7/2025 6:25,104-06?,6:25:00 AM,10/6/2025,104.20,-0.01171875,Monday,12:25:00 PM,,,,,,,,,
10/7/2025 6:30,104-06¼,6:30:00 AM,10/6/2025,104.20,-0.015625,Monday,12:30:00 PM,,,,,,,,,
10/7/2025 6:35,104-06¼,6:35:00 AM,10/6/2025,104.20,-0.015625,Monday,12:35:00 PM,,,,,,,,,
10/7/2025 6:40,104-06¼,6:40:00 AM,10/6/2025,104.20,-0.015625,Monday,12:40:00 PM,,,,,,,,,
10/7/2025 6:45,104-06¼,6:45:00 AM,10/6/2025,104.20,-0.015625,Monday,12:45:00 PM,,,,,,,,,
10/7/2025 6:50,104-06¼,6:50:00 AM,10/6/2025,104.20,-0.015625,Monday,12:50:00 PM,,,,,,,,,
10/7/2025 6:55,104-06?,6:55:00 AM,10/6/2025,104.19,-0.01953125,Monday,12:55:00 PM,,,,,,,,,
10/7/2025 7:00,104-06,7:00:00 AM,10/6/2025,104.19,-0.0234375,Monday,1:00:00 PM,,,,,,,,,
10/7/2025 7:05,104-06,7:05:00 AM,10/6/2025,104.19,-0.0234375,Monday,1:05:00 PM,,,,,,,,,
10/7/2025 7:10,104-06?,7:10:00 AM,10/6/2025,104.19,-0.01953125,Monday,1:10:00 PM,,,,,,,,,
10/7/2025 7:15,104-06,7:15:00 AM,10/6/2025,104.19,-0.0234375,Monday,1:15:00 PM,,,,,,,,,
10/7/2025 7:20,104-06,7:20:00 AM,10/6/2025,104.19,-0.0234375,Monday,1:20:00 PM,,,,,,,,,
10/7/2025 7:25,104-05?,7:25:00 AM,10/6/2025,104.18,-0.02734375,Monday,1:25:00 PM,,,,,,,,,
10/7/2025 7:30,104-05?,7:30:00 AM,10/6/2025,104.18,-0.02734375,Monday,1:30:00 PM,,,,,,,,,
10/7/2025 7:35,104-06,7:35:00 AM,10/6/2025,104.19,-0.0234375,Monday,1:35:00 PM,,,,,,,,,
10/7/2025 7:40,104-05?,7:40:00 AM,10/6/2025,104.18,-0.02734375,Monday,1:40:00 PM,,,,,,,,,
10/7/2025 7:45,104-05?,7:45:00 AM,10/6/2025,104.18,-0.02734375,Monday,1:45:00 PM,,,,,,,,,
10/7/2025 7:50,104-05?,7:50:00 AM,10/6/2025,104.18,-0.02734375,Monday,1:50:00 PM,,,,,,,,,
10/7/2025 7:55,104-05?,7:55:00 AM,10/6/2025,104.18,-0.02734375,Monday,1:55:00 PM,,,,,,,,,
10/7/2025 8:00,104-06,8:00:00 AM,10/6/2025,104.19,-0.0234375,Monday,2:00:00 PM,,,,,,,,,
10/7/2025 8:05,104-06,8:05:00 AM,10/6/2025,104.19,-0.0234375,Monday,2:05:00 PM,,,,,,,,,
10/7/2025 8:10,104-06,8:10:00 AM,10/6/2025,104.19,-0.0234375,Monday,2:10:00 PM,,,,,,,,,
10/7/2025 8:15,104-06¼,8:15:00 AM,10/6/2025,104.20,-0.015625,Monday,2:15:00 PM,,,,,,,,,
10/7/2025 8:20,104-06?,8:20:00 AM,10/6/2025,104.19,-0.01953125,Monday,2:20:00 PM,,,,,,,,,
10/7/2025 8:25,104-06¼,8:25:00 AM,10/6/2025,104.20,-0.015625,Monday,2:25:00 PM,,,,,,,,,
10/7/2025 8:30,104-06,8:30:00 AM,10/6/2025,104.19,-0.0234375,Monday,2:30:00 PM,,,,,,,,,
10/7/2025 8:35,104-06?,8:35:00 AM,10/6/2025,104.19,-0.01953125,Monday,2:35:00 PM,,,,,,,,,
10/7/2025 8:40,104-06?,8:40:00 AM,10/6/2025,104.19,-0.01953125,Monday,2:40:00 PM,,,,,,,,,
10/7/2025 8:45,104-06?,8:45:00 AM,10/6/2025,104.19,-0.01953125,Monday,2:45:00 PM,,,,,,,,,
10/7/2025 8:50,104-06,8:50:00 AM,10/6/2025,104.19,-0.0234375,Monday,2:50:00 PM,,,,,,,,,
10/7/2025 8:55,104-06,8:55:00 AM,10/6/2025,104.19,-0.0234375,Monday,2:55:00 PM,,,,,,,,,
10/7/2025 9:00,104-06¼,9:00:00 AM,10/6/2025,104.20,-0.015625,Monday,3:00:00 PM,,,,,,,,,
10/7/2025 9:05,104-06¾,9:05:00 AM,10/6/2025,104.21,0,Monday,3:05:00 PM,,,,,,,,,
10/7/2025 9:10,104-06?,9:10:00 AM,10/6/2025,104.20,-0.01171875,Monday,3:10:00 PM,,,,,,,,,
10/7/2025 9:15,104-06?,9:15:00 AM,10/6/2025,104.21,-0.00390625,Monday,3:15:00 PM,,,,,,,,,
10/7/2025 9:20,104-06?,9:20:00 AM,10/6/2025,104.21,-0.00390625,Monday,3:20:00 PM,,,,,,,,,
10/7/2025 9:25,104-06?,9:25:00 AM,10/6/2025,104.21,-0.00390625,Monday,3:25:00 PM,,,,,,,,,
10/7/2025 9:30,104-06?,9:30:00 AM,10/6/2025,104.21,-0.00390625,Monday,3:30:00 PM,,,,,,,,,
10/7/2025 9:35,104-06+,9:35:00 AM,10/6/2025,104.20,-0.0078125,Monday,3:35:00 PM,,,,,,,,,
10/7/2025 9:40,104-06+,9:40:00 AM,10/6/2025,104.20,-0.0078125,Monday,3:40:00 PM,,,,,,,,,
10/7/2025 9:45,104-06+,9:45:00 AM,10/6/2025,104.20,-0.0078125,Monday,3:45:00 PM,,,,,,,,,
10/7/2025 9:50,104-06?,9:50:00 AM,10/6/2025,104.20,-0.01171875,Monday,3:50:00 PM,,,,,,,,,
10/7/2025 9:55,104-06+,9:55:00 AM,10/6/2025,104.20,-0.0078125,Monday,3:55:00 PM,,,,,,,,,
10/7/2025 10:00,104-06¾,10:00:00 AM,10/6/2025,104.21,0,Monday,4:00:00 PM,,,,,,,,,
10/7/2025 10:05,104-06?,10:05:00 AM,10/6/2025,104.21,0.00390625,Monday,4:05:00 PM,,,,,,,,,
10/7/2025 10:10,104-07,10:10:00 AM,10/6/2025,104.22,0.0078125,Monday,4:10:00 PM,,,,,,,,,
10/7/2025 10:15,104-07,10:15:00 AM,10/6/2025,104.22,0.0078125,Monday,4:15:00 PM,,,,,,,,,
10/7/2025 10:20,104-07?,10:20:00 AM,10/6/2025,104.22,0.01171875,Monday,4:20:00 PM,,,,,,,,,
10/7/2025 10:25,104-07,10:25:00 AM,10/6/2025,104.22,0.0078125,Monday,4:25:00 PM,,,,,,,,,
10/7/2025 10:30,104-07?,10:30:00 AM,10/6/2025,104.22,0.01171875,Monday,4:30:00 PM,,,,,,,,,
10/7/2025 10:35,104-06?,10:35:00 AM,10/6/2025,104.21,0.00390625,Monday,4:35:00 PM,,,,,,,,,
10/7/2025 10:40,104-07,10:40:00 AM,10/6/2025,104.22,0.0078125,Monday,4:40:00 PM,,,,,,,,,
10/7/2025 10:45,104-07,10:45:00 AM,10/6/2025,104.22,0.0078125,Monday,4:45:00 PM,,,,,,,,,
10/7/2025 10:50,104-07,10:50:00 AM,10/6/2025,104.22,0.0078125,Monday,4:50:00 PM,,,,,,,,,
10/7/2025 10:55,104-07,10:55:00 AM,10/6/2025,104.22,0.0078125,Monday,4:55:00 PM,,,,,,,,,
10/7/2025 11:00,104-07,11:00:00 AM,10/6/2025,104.22,0.0078125,Monday,5:00:00 PM,,,,,,,,,
10/7/2025 11:05,104-07?,11:05:00 AM,10/6/2025,104.24,0.02734375,Monday,5:05:00 PM,,,,,,,,,
10/7/2025 11:10,104-07?,11:10:00 AM,10/6/2025,104.23,0.01953125,Monday,5:10:00 PM,,,,,,,,,
10/7/2025 11:15,104-07+,11:15:00 AM,10/6/2025,104.23,0.0234375,Monday,5:15:00 PM,,,,,,,,,
10/7/2025 11:20,104-07?,11:20:00 AM,10/6/2025,104.23,0.01953125,Monday,5:20:00 PM,,,,,,,,,
10/7/2025 11:25,104-07+,11:25:00 AM,10/6/2025,104.23,0.0234375,Monday,5:25:00 PM,,,,,,,,,
10/7/2025 11:30,104-07+,11:30:00 AM,10/6/2025,104.23,0.0234375,Monday,5:30:00 PM,,,,,,,,,
10/7/2025 11:35,104-07+,11:35:00 AM,10/6/2025,104.23,0.0234375,Monday,5:35:00 PM,,,,,,,,,
10/7/2025 11:40,104-07?,11:40:00 AM,10/6/2025,104.24,0.02734375,Monday,5:40:00 PM,,,,,,,,,
10/7/2025 11:45,104-07¾,11:45:00 AM,10/6/2025,104.24,0.03125,Monday,5:45:00 PM,,,,,,,,,
10/7/2025 11:50,104-08,11:50:00 AM,10/6/2025,104.25,0.0390625,Monday,5:50:00 PM,,,,,,,,,
10/7/2025 11:55,104-07?,11:55:00 AM,10/6/2025,104.24,0.02734375,Monday,5:55:00 PM,,,,,,,,,
10/7/2025 12:00,104-07?,12:00:00 PM,10/6/2025,104.24,0.02734375,Monday,6:00:00 PM,,,,,,,,,
10/7/2025 12:05,104-07+,12:05:00 PM,10/6/2025,104.23,0.0234375,Monday,6:05:00 PM,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
